"name","converted_modelid"
Vanguard_Armorer,"63"
Vanguard_Assassin,"59"
Vanguard_Backstabber,"22"
Vanguard_Beasttender,"28"
Vanguard_Bugler,"25"
Vanguard_Chanter,"61"
Vanguard_Constable,"30"
Vanguard_Defender,"29"
Vanguard_Dollmaster,"25"
Vanguard_Dragon,"164"
Vanguard_Drakekeeper,"29"
Vanguard_Enchanter,"63"
Vanguard_Exemplar,"58"
Vanguard_Eye,"9"
Vanguard_Footsoldier,"23"
Vanguard_Grappler,"22"
Vanguard_Gutslasher,"23"
Vanguard_Hatamoto,"27"
Vanguard_Hawker,"23"
Vanguard_Hitman,"62"
Vanguard_Impaler,"24"
Vanguard_Inciter,"58"
Vanguard_Kusa,"28"
Vanguard_Liberator,"57"
Vanguard_Maestro,"65"
Vanguard_Mason,"30"
Vanguard_Mesmerizer,"25"
Vanguard_Militant,"30"
Vanguard_Minstrel,"31"
Vanguard_Neckchopper,"23"
Vanguard_Necromancer,"66"
Vanguard_Ogresoother,"57"
Vanguard_Oracle,"60"
Vanguard_Partisan,"57"
Vanguard_Pathfinder,"64"
Vanguard_Persecutor,"58"
Vanguard_Pillager,"22"
Vanguard_Pitfighter,"62"
Vanguard_Predator,"22"
Vanguard_Prelate,"61"
Vanguard_Priest,"60"
Vanguard_Protector,"29"
Vanguard_Purloiner,"30"
Vanguard_Ronin,"63"
Vanguard_Salvager,"59"
Vanguard_Sentinel,"57"
Vanguard_Shaman,"66"
Vanguard_Skirmisher,"58"
Vanguard_Smithy,"64"
Vanguards_Avatar,"25"
Vanguards_Crow,"189"
Vanguards_Hecteyes,"128"
Vanguards_Scorpion,"28"
Vanguards_Slime,"36"
Vanguards_Wyvern,"249"
Vanguard_Thaumaturge,"31"
Vanguard_Tinkerer,"63"
Vanguard_Trooper,"24"
Vanguard_Undertaker,"31"
Vanguard_Vexer,"26"
Vanguard_Vigilante,"29"
Vanguard_Vindicator,"27"
Vanguard_Visionary,"61"
Vanguard_Welldigger,"62"
Vanilla_Custard,"8"
Vanquished_Einherjar,"215"
Varajahl,"94"
Varanus,"127"
Variable_Hare,"14"
Vassago,"239"
Vasuki,"177"
Vault_Weapon,"195"
VaGho_Bloodbasked,"29"
VaRhu_Bodysnatcher,"30"
Vee_Ladu_the_Titterer,"33"
Vee_Qiqas_Elemental,"10"
Vee_Qiqa_the_Decreer,"13"
Vee_Sejus_Elemental,"10"
Vee_Seju_the_Consumed,"60"
Vegnix_Greenthumb,"252"
Veld_Clionid,"76"
Velionis,"229"
Velociraptor,"60"
Velosareon,"215"
Vepar,"92"
Verdelet,"191"
Verglas_Golem,"176"
Veri_Selen,"143"
Vermilion-eared_Noberry,"201"
Vermivorous_Crab,"100"
Veteran_Quadav,"134"
Vhino_Delkahngo,"6"
Vhuud_Vanguard,"146"
Vigilant_Gear,"27"
Vigilant_Gears,"28"
Vile_Ineef,"239"
Vile_Wahdaha,"240"
Vile_Wahzil,"190"
Vile_Yabeewa,"239"
Virid-faced_Shanberry,"170"
Viridis_Wyvern,"197"
Virulent_Flask,"0"
Virulent_Peiste,"223"
Viscount_Morax,"232"
Viscous_Clot,"38"
Quicktrix_Hexhands,"62"
Vodyanoi,"64"
Voidstreaker_Butchnotch,"22"
Volcanic_Bats,"4"
Volcanic_Bomb,"25"
Volcanic_Gas,"25"
Volcanic_Leech,"20"
Volcano_Wasp,"17"
Volker,"5"
Voll_the_Sharkfinned,"19"
Volunteer,"162"
Voluptuous_Vilma,"124"
Voluptuous_Vivian,"125"
Voo_Tolu_the_Ghostfist,"68"
Vorjirzur_the_Valiant,"152"
Vorpal_Bunny,"12"
Vorporlor_the_Barbaric,"147"
Vouivre,"142"
Vozold_Clot,"38"
Vozold_Jagil,"93"
Vrtra,"99"
Vu-Murt,"96"
Vulcanian_Bomb,"24"
Vulkodlac,"241"
Vulpangue,"208"
Vulture,"188"
Vuu_Puqu_the_Beguiler,"81"
Vuzdei,"133"
Vyurvarjur_the_Nimble,"150"
Wabjahl,"1"
Wadi_Crab,"100"
Wadi_Hare,"12"
Wadi_Leech,"20"
Wailer,"91"
Wajaom_Tiger,"52"
Waldgeist,"128"
Walking_Sapling,"136"
Walking_Tree,"132"
Waltraute,"81"
Wamoura,"16"
Wamouracampa,"10"
Wamoura_Prince,"10"
Wanderer,"86"
Wandering_Ghost,"112"
Wandering_Sapling_past,"136"
Wandering_Wamoura,"16"
Waraxe_Beak,"32"
Warbler,"220"
Warchief_Tombstone,"32"
Warchief_Vatgit,"104"
Warder_Aglaia,"10"
Warder_Euphrosyne,"10"
Warder_Thalia,"10"
Warlord_Rojgnoj,"243"
Wartkin,"20"
War_Ajattara,"197"
War_Lizard,"72"
War_Lynx,"198"
War_Smilodon,"200"
War_Wamoura,"16"
War_Wamouracampa,"10"
War_Wyvern,"62"
Wasabix_Callusdigit,"63"
Watch_Hippogryph,"85"
Watch_Imp,"190"
Watch_Lizard,"72"
Watch_Wamoura,"10"
Watch_Wyvern,"62"
Water_Elemental,"184"
Water_Golem,"176"
Water_Leaper,"92"
Water_Pot,"156"
Water_Pumpkin,"36"
Water_Wasp,"16"
Waughroon_Heavyshell,"68"
Waugyl,"208"
Weeper,"88"
Weeping_Willow,"132"
Wendigo_war,"60"
Wendigo_blm,"52"
Werebat,"0"
Wespe_CN,"16"
Western_Shadow,"39"
Western_Sphinx,"146"
Western_Spriggan,"34"
Wharadi,"96"
Wheel_Wamoura,"10"
Wherwetrice,"32"
Whiro,"69"
Whistrix_Toadthroat,"65"
Whitegold_Quadav,"147"
Whitetattoo_Rahool_Ja,"91"
White_Coney,"14"
White_Lizard,"73"
White_Sentinel,"191"
Whyjham,"122"
Wight_war,"60"
Wildcat_Vanguard,"8"
Wildcat_Volunteer,"6"
Wildfire,"24"
Wild_Dhalmel,"76"
Wild_Karakul,"85"
Wild_Rabbit,"12"
Wild_Sheep,"84"
Will-o-the-Wisp,"24"
Will-o-the-Wykes,"24"
Wily_Opo-opo,"160"
Windjammer_Imp,"190"
Wind_Bats,"4"
Wind_Golem,"176"
Wind_Pukis,"164"
Winebibber,"38"
Wingrats,"4"
Witch_Hazel,"136"
Locus_Wivre,"251"
Wivre-X,"185"
Wolf_Bat,"0"
Wolf_Clan_Warmachine,"172"
Wolf_Zombie,"108"
Woodland_Runner,"61"
Woodland_Sage,"132"
Woodnix_Shrillwhistle,"64"
Woodnixs_Slime,"128"
Woodtroll_Dark_Knight,"148"
Woodtroll_Elite_Guard,"173"
Woodtroll_Mirror_Guard,"149"
Woodtroll_Monk,"176"
Woodtroll_Ranger,"171"
Woodtroll_Warrior,"150"
Wood_Bats,"4"
Wootzshell,"101"
Wootz_Quadav,"145"
Wordorbor_the_Artificer,"176"
Worgbut_of_Clan_Death,"112"
Worker_Crawler,"140"
Worker_Pephredo,"16"
Worr_the_Clawfisted,"19"
Wounded_Wurfel,"112"
Wraith,"112"
Wraithdancer_Gidbnod,"26"
Wraith_Bat,"0"
Wreaker,"104"
Wuur_the_Sandcomber,"45"
Wuu_Qoho_the_Razorclaw,"57"
Wyrm,"15"
Wyrmfly,"192"
Wyrmgnasher_Bjakdek,"24"
Wyrmwix_Snakespecs,"63"
Wyvern,"142"
Wyvernpoacher_Drachlox,"243"
Xaa_Chau_the_Roctalon,"57"
Xan,"226"
Xarhorkur_the_Claviger,"248"
Xhoo_Fuza_the_Sublime,"61"
Xibalba,"52"
Xolotl,"84"
Xolotls_Hound_Warrior,"52"
Xolotls_Sacrifice,"60"
Xoo_Kaza_the_Solemn,"61"
Yaanei,"163"
Yaa_Haqa_the_Pious,"77"
Yaa_Haqa_the_Profane,"92"
Yaguarogui,"53"
Yagudo_Abbot,"91"
Yagudo_Acolyte,"71"
Yagudo_Archpriest,"85"
Yagudo_Assassin,"89"
Yagudo_Avatar,"95"
Yagudo_Carrier,"35"
Yagudo_Chanter,"82"
Yagudo_Condottiere,"31"
Yagudo_Conductor,"83"
Yagudo_Conquistador,"75"
Yagudo_Conversus,"35"
Yagudo_Disciplinant,"78"
Yagudo_Drummer,"80"
Yagudo_Eradicator_past,"32"
Yagudo_Flagellant,"78"
Yagudo_Follower,"86"
Yagudo_Genja,"66"
Yagudo_Guard,"29"
Yagudo_Gyrovague,"35"
Yagudo_Herald,"76"
Yagudo_Hierogrammat,"61"
Yagudo_High_Priest,"94"
Yagudo_Initiate,"68"
Yagudo_Inquisitor,"88"
Yagudo_Interrogator,"87"
Yagudo_Kapellmeister,"82"
Yagudo_Knight_Templar,"29"
Yagudo_Lutenist,"81"
Yagudo_Mendicant,"70"
Yagudo_Missionary,"32"
Yagudo_Muralist,"72"
Yagudo_Neophyte,"35"
Yagudo_Nokizaru,"33"
Yagudo_Oracle,"84"
Yagudo_Parasite,"20"
Yagudo_Persecutor,"86"
Yagudo_Persecutor_past,"28"
Yagudo_Piper,"79"
Yagudo_Prelate_past,"93"
Yagudo_Prelatess,"92"
Yagudo_Priest,"85"
Yagudo_Prior,"92"
Yagudo_Prioress,"95"
Yagudo_Pythoness,"95"
Yagudo_Scribe,"72"
Yagudo_Seminarian,"35"
Yagudo_Sentinel,"74"
Yagudo_Stormer,"41"
Yagudo_Superior,"60"
Yagudos_Avatar,"23"
Yagudos_Elemental,"10"
Yagudo_Templar,"90"
Yagudo_Theologist,"77"
Yagudo_Transporter,"34"
Yagudo_Turret,"117"
Yagudo_Votary,"69"
Yagudo_Yojimbo,"30"
Yagudo_Zealot,"73"
Yali,"146"
Yallery_Brown,"136"
Yang,"164"
Yanshaal,"169"
Yara_Ma_Yha_Who,"136"
Yarr_the_Pearleyed,"47"
Yazquhl,"10"
Yhalbin,"94"
Yhoator_Mandragora,"44"
Yhoator_Wasp,"17"
Yii_Haqi_the_Threnodist,"80"
Ying,"164"
Yoo_Mihi_the_Haze,"75"
Young_Behemoth,"148"
Young_Opo-opo,"160"
Young_Quadav,"134"
Yowie,"61"
YoBhu_Hideousmask,"134"
Ypotryll,"71"
Yrvaulair_S_Cousseraux,"14"
Yuhtunga_Mandragora,"44"
Yukvok_of_Clan_Death,"114"
Yum_Kimil,"122"
Yuu_Mjuus_Elemental,"14"
Yuu_Mjuu_the_Awakened,"60"
Zagans_Wyvern,"249"
Zagh,"188"
Zahak,"4"
Zareehkl_the_Jubilant,"197"
Zazalda_Clot,"38"
Zazalda_Jagil,"93"
Zazarg,"15"
ZaDha_Adamantking_BS,"14"
ZaDhas_Biographer,"30"
ZaDhas_Minister,"31"
Zebra_Zachary,"33"
Zeid,"3"
ZeVho_Fallsplitter,"29"
Zhadjaraf,"97"
Zhayolm_Apkallu,"187"
Zhuu_Buxu_the_Silent,"76"
Zikko,"190"
Zipacna,"176"
Ziphius,"92"
Zircon_Quadav,"149"
Ziryu,"168"
Ziz,"33"
Zizzy_Zillah,"33"
ZiBhe_Gauntletkeeper,"157"
ZiGhi_Boneeater,"135"
Zjaa_Bao_the_Wrathherald,"33"
Zlatorog,"88"
Zmag_Ognjeni_Vuk,"241"
Zolku-Azolku,"13"
Zombie_war,"60"
Zonpa-Zippa,"10"
Zoraal_Jas_Pkuucha,"184"
Zoredonite,"81"
ZoBha_Helmkeeper,"158"
ZoDhu_Legslicer,"151"
ZoKhu_Blackcloud,"157"
Zu,"189"
Zurmurwur_the_Ruthless,"147"
Zuug_the_Shoreleaper,"32"
Zuu_Xowu_the_Darksmoke,"72"
Livid_Seether,"98"
Tempest_Tigon,"52"
Duke_Decapod,"100"
Blazedrake,"142"
Aqueduct_Spider,"54"
Darner,"192"
Vermes_Carnium,"236"
Thalassinon,"78"
Wiederganger,"83"
Nematocera,"220"
Bog_Body,"197"
Bhumi,"26"
Usurper,"115"
Yearner,"115"
Hungerer,"115"
Halimede,"76"
Vetehinen,"77"
Ophanim,"128"
Cannered_Noz,"167"
Treble_Noctules,"7"
Gancanagh,"73"
Hedetet,"195"
Abas,"69"
Alectryon,"32"
Tefenet,"111"
Muscaliet,"146"
Lachrymater,"92"
Chloris,"53"
Glavoid,"236"
Lacovie,"72"
Cuelebre,"98"
Mictlantecuhtli,"84"
Chukwa,"145"
Minhocao,"235"
Adze,"220"
Quetzalli,"82"
Manananggal,"84"
Myrmecoleon,"166"
Ambuscader_Antlion,"68"
Iratham,"165"
Nocuous_Weapon,"195"
Ah_Puch,"64"
Barbastelle,"0"
Habrok,"189"
Herbage_Hunter,"140"
Huwasi,"176"
Lii_Jixa_the_Somnolist,"91"
Mucoid_Mass,"36"
Patripatan,"111"
Saa_Doyi_the_Fervid,"75"
Snaggletooth_Peapuk,"209"
Mourning_Crawler,"141"
Pygmytoise,"78"
Boulder_Eater,"88"
Pet_Fenrir,"17"
Pet_Ifrit,"18"
Pet_Titan,"19"
Pet_Leviathan,"20"
Pet_Garuda,"21"
Pet_Shiva,"22"
Pet_Ramuh,"23"
Pet_Carbuncle,"16"
Pet_Alexander,"27"
Pet_Diabolos,"25"
Pet_Odin,"26"
Pet_Wyvern,"24"
Shadow_Lord_2,"22"
Wulgaru,"242"
Pet_Keeneared_Steffi,"13"
Pet_Mayfly_Familiar,"192"
Pet_Shellbuster_Orob,"192"
Pet_Sheep_Familiar,"84"
Pet_Lullaby_Melodia,"84"
Pet_Lizard_Familiar,"72"
Pet_Coldblood_Como,"72"
Pet_Flowerpot_Bill,"44"
Pet_Flowerpot_Ben,"44"
Pet_Tiger_Familiar,"52"
Pet_Saber_Siravarde,"52"
Pet_Beetle_Familiar,"152"
Pet_Panzer_Galahad,"152"
Pet_Crafty_Clyvonne,"111"
Pet_Bloodclaw_Shasra,"198"
Pet_Crab_Familiar,"100"
Pet_Courier_Carrie,"104"
Pet_Lucky_Lulush,"14"
Pet_Fatso_Fargann,"20"
Pet_Funguar_Familiar,"120"
Pet_Discreet_Louise,"120"
Pet_Homunculus,"45"
Pet_Swift_Sieghard,"60"
Pet_Amigo_Sabotender,"116"
Pet_Flytrap_Familiar,"65"
Pet_Voracious_Audrey,"65"
Pet_Eft_Familiar,"69"
Pet_Ambusher_Allie,"69"
Pet_Mite_Familiar,"73"
Pet_Lifedrinker_Lars,"73"
Pet_Antlion_Familiar,"67"
Pet_Chopsuey_Chucky,"67"
Pet_Dipper_Yuly,"226"
Pet_Flowerpot_Merle,"199"
Pet_Nursery_Nazuna,"84"
Pet_Mailbuster_Cetas,"192"
Pet_Audacious_Anna,"72"
Pet_Presto_Julio,"65"
Pet_Bugeyed_Broncha,"69"
Pet_Gooey_Gerard,"229"
Pet_Gorefang_Hobs,"200"
Pet_Faithful_Falcorr,"193"
Pet_Crude_Raphie,"144"
Pet_Dapper_Mac,"187"
Pet_Slippery_Silas,"191"
Pet_Turbid_Toloi,"93"
Pet_Hare_Familiar,"12"
Shiva_Prime_TBI,"29"
Ramuh_Prime_TBL,"30"
Titan_Prime_TBE,"26"
Ifrit_Prime_TBF,"25"
Leviathan_Prime_TBL,"27"
Garuda_Prime_TBW,"28"
Fenrir_Prime,"24"
Vanguard_Dragontamer,"63"
Fomor_Thief,"82"
Qnaern_whm,"97"
Eschan_Snapweed,"246"
Feralox_Honeylips,"64"
Provenance_Watcher,"10"
Goblintrap,"65"
Cottus,"227"
Melusine,"238"
Myradrosh,"181"
Kfghrah_blm,"145"
Ixaern_drk,"95"
Ixaern_mnk,"87"
Svarbhanu,"164"
Rukh,"14"
Asb,"13"
Sarbaz,"15"
Wazir,"45"
Shah,"46"
Morta,"43"
Bismarck,"44"
Genbu_pet,"151"
Seiryu_pet,"143"
Byakko_pet,"53"
Suzaku_pet,"81"
Tonberrys_Elemental_SC,"15"
Lost_Soul_NM,"60"
Ealdnarche_2,"11"
Achuka,"211"
Hurkan,"20"
Ocythoe,"19"
Sugaar,"223"
Croque-Mitaine,"40"
Nommo,"229"
Melancholic_Moira,"127"
Akupara,"72"
SprigganFFXIV,"66"
SlimeDQ10event,"65"
Sallow_Seymour,"88"
Bhishani,"16"
Flockbock,"88"
Gloam_Servitor_melee,"229"
Gloam_Servitor_mage,"229"
Abununnu,"9"
Ig-Alima,"11"
Kaggen,"56"
Pil_VNM,"54"
Lugh,"29"
Abatwa,"136"
Morille_Mortelle,"201"
Nympha_Eunomia,"10"
Kalos_Eunomia,"16"
Agathos,"87"
Delicieuse_Delphine,"124"
Yatagarasu,"83"
Mellonia,"221"
Aqrabuamelu,"28"
Emela-ntouka,"72"
Ratatoskr,"13"
Kalasutrax,"17"
Rw_Nw_Prt_M_Hrw,"20"
Ramponneau,"191"
Pancimanci,"74"
Xuan_Wu,"151"
Zhu_Que,"81"
Qing_Long,"143"
Bai_Hu,"53"
Qilin,"147"
Trna,"52"
Bisa,"60"
Uptala,"57"
Aello,"58"
Aellos_Handmaiden,"238"
Lode_Golem,"48"
Fired_Urn,"156"
Steely_Weapon,"195"
Mimic_Mage,"3"
Mimic_Jester,"2"
Mimic_King,"11"
Blest_Bones,"52"
Skeleton_Scuffer,"60"
Holey_Horror,"112"
Grwnan,"111"
Cath_Palug,"60"
Primordial_Pugil,"93"
Botulus_Rex,"12"
Smierc,"52"
Firedance_Magmaal_Ja,"245"
Wooded_Ungeweder,"102"
Lancing_Wasp,"144"
Thrashing_Mantis,"18"
Temblor_Beetle,"154"
Shrubshredder_Chapuli,"241"
Red_Dropwing,"193"
Quivering_Twitherym,"231"
Cerise_Wasp,"17"
Startled_Uragnite,"81"
Frondescent_Leafkin,"226"
Shy_Heartwing,"15"
Lavender_Twitherym,"231"
Floodplain_Spider,"56"
Bounding_Chapuli,"241"
Wheezing_Acuex,"10"
Frightful_Funguar,"201"
Slag_Mandragora,"45"
Tormented_Obdella,"142"
Tooth_Cave_Tarantula,"56"
Oregorger_Worm,"170"
Pyre_Bat,"1"
Putrid_Funguar,"120"
Umbril_Shadewarrior,"5"
Molten_Clot,"38"
Sordid_Lizard,"72"
Banespore,"215"
Moist_Funguar,"120"
Putrid_Acuex,"10"
Skittish_Matamata,"0"
Crackling_Ungeweder,"102"
Primrose_Jagil,"93"
Rustled_Panopt,"5"
Soiled_Funguar,"201"
Grove_Wasp,"144"
Underwood_Eruca,"150"
Speleothem_Gefyrst,"103"
Speleothem_Ungeweder,"102"
Snaggletooth_Raptor,"146"
Alpine_Eft,"69"
Basalt_Lizard,"72"
Matamata,"0"
Twirling_Heartwing,"15"
Bumbling_Leafkin,"226"
Emberflash_Matamata,"0"
Pungent_Ovim,"104"
Frostfang_Tiger,"52"
Contumacious_Ovim,"104"
Famished_Raaz,"40"
Wintry_Cave,"255"
Incensed_Lucerewe,"103"
Snowpaw_Rabbit,"14"
Alpine_Rabbit,"14"
Territorial_Lucerewe,"103"
Sharptusk_Raaz,"40"
Raptor_Nightstalker,"60"
Umberwood_Tiger,"52"
Chilblain_Snoll,"22"
Icy_Palisade,"234"
Preening_Tulfaire,"35"
Gerent_Apkallu,"23"
Wasp_Nest,"221"
Kumhau,"25"
Snowpelt_Rabbit,"14"
Cyanotic_Raptor,"60"
Wailing_Umbril,"5"
Bedraggled_Lucerewe,"103"
Shaggy_Ovim,"104"
Graupel_Formation,"254"
Hailstone,"22"
Cicatricose_Raaz,"40"
Gnarring_Yztarg,"147"
Ashen_Tiger,"52"
Sprightly_Leafkin,"226"
Abashed_Heartwing,"15"
Slobbering_Ruszor,"175"
Lahama_fished,"97"
Bigclaw_noaggro_MC,"101"
Mamool_Ja_Trainer,"94"
Lacerator,"101"
Staumarth,"103"
Consecrated_Baelfyr,"101"
Cloud_of_Darkness,"126"
Metus,"123"
Darkness,"125"
Apex_Umbril,"5"
Apex_Vodoriga,"99"
Apex_Draugar_blm,"230"
Apex_Draugar_drg,"215"
Apex_Draugar_drk,"222"
Apex_Cyhiraeth,"49"
Apex_Poxhound,"108"
Apex_Bhoot,"113"
Teporingo,"12"
Thoon,"196"
NiZho_Bladebender,"136"
Cryptonberry_Assassin,"162"
Cryptonberry_Assassin,"163"
Maat_war,"250"
Maat_blm,"250"
Maat_rng,"250"
Maat_rdm,"250"
Maat_thf,"250"
Indomitable_Spurned,"85"
Indomitable_Spurned,"89"
Indomitable_Spurned,"79"
Distraught_Draugar,"215"
Arch_Goblin_Golem,"39"
Apex_Twitherym,"231"
Apex_Ironclad,"89"
Apex_Bat,"0"
Eschan_Puk,"208"
Eschan_Opo-Opo,"160"
Hugemaw_Harold,"168"
Prickly_Pitriv,"140"
Serpopard_Ninlil,"76"
Abyssdiver,"189"
Keeper_of_Heiligtum,"40"
Jester_Malatrix,"195"
Immanibugard,"71"
Beist,"164"
Mafic_Spider,"57"
Felsic_Eruca,"150"
Wooden_Ungeweder,"102"
Jungle_Baelfyr,"101"
Unfettered_Twitherym,"231"
Supernal_Chapuli,"241"
Taxet,"17"
Grimy_Boulders,"222"
Outlands_Peiste,"223"
Volatile_Matamata,"0"
Perdurable_Raptor,"146"
Kotan-kor_Kamuy,"193"
Irksome_Leafkin,"226"
Loyal_Snapweed,"246"
Tenacious_Panopt,"5"
Arboreal_Bastion,"246"
Tight-lipped_Flytrap,"65"
Fervid_Funguar,"201"
Furibund_Rafflesia,"232"
Gnarled_Rampart,"234"
Crabapple_Treant,"139"
Larkish_Opo-opo,"160"
Furfluff_Lapinion,"145"
Uprooted_Sapling,"136"
Twitherym_Windstorm,"232"
Sarcopsylla,"183"
Fetid_Twitherym,"232"
Somber_Obdella,"142"
Craklaw_FdH,"251"
Echo_Bats,"4"
Macabre_Bat,"0"
Loathsome_Leech,"20"
Fomor_Pioneer,"51"
Writhing_Obdella,"142"
Groundstomp_Matamata,"0"
Sere_Stump,"220"
Wetlands_Orobon,"193"
Cinder_Crab,"100"
Xuu_Bhoqa_the_Enigma,"60"
Broadleaf_Palm,"44"
Blood_Toad,"106"
Velkk_Vaticinator,"221"
Velkk_Punisher,"216"
Trogloptera,"0"
Velkk_Ravager,"216"
Velkk_Manipulator,"221"
Crevice_Tarichuk,"70"
Monolithic_Boulder,"44"
Resilient_Colibri,"184"
Precipice_Vulture,"189"
Embattled_Roc,"80"
Gorge_Vulture,"189"
Undaunted_Colibri,"184"
Avian_Roost,"245"
Foraging_Apkallu,"23"
Trembling_Tulfaire,"35"
Sempurne,"63"
Troika_Bats,"4"
Shrouded_Obdella,"142"
Septic_Acuex,"10"
Spumous_Slug,"229"
Blightdella,"142"
Crestfallen_Baelfyr,"101"
Highwing_Chapuli,"241"
Blustering_Twitherym,"232"
Thirsting_Obdella,"142"
Menacing_Mantis,"18"
Tchakka,"201"
Yumcax,"206"
Colkhab,"196"
Vinelash_Vulture,"189"
Lightfoot_Lapinion,"145"
Cheeky_Opo-opo,"160"
Nightmare_Sabotender_HI,"116"
Maat_bst,"250"
Swollen_Chigoe,"211"
Bronzecap,"201"
Twitherym,"231"
Shadowscourge_Umbril,"5"
Droughted_Treant,"139"
Corpse_Flower,"232"
Luckybug,"227"
Nascent_Sapling,"136"
Stolid_Byrgen,"100"
Goblins_Dragonfly_past,"192"
Gallinipper_GM,"192"
Shade-speckled_Spider,"56"
Sloshmouth_Snapweed,"246"
Snapweed,"246"
Gully_Toad,"191"
Saptrap,"65"
Tabar_Beak_past,"32"
Bedrock_Crag,"234"
Acerbic_Jagil,"93"
Anthousai,"126"
Lavawalker_Raptor,"146"
Befuddled_Twitherym,"231"
Petrous_Lizard,"72"
Mountain_Peiste,"223"
Tundra_Eft,"69"
Snowcap_Umbril,"5"
Steam_Spout,"217"
Volcanic_Wivre,"252"
Lapinion,"145"
Playful_Leafkin,"226"
Diffident_Heartwing,"15"
Glutinous_Clot,"38"
Epigean_Leafkin,"226"
Vampire_Leech,"20"
Velkk_Sage,"221"
Velkk_Destructeur,"216"
Scummy_Slug,"229"
Phantasmagoric_Umbril,"5"
Skinsipper_Chigoe,"212"
Treefrost_Gefyrst,"103"
Primordial_Orobon,"193"
Vorst_Gnat,"221"
Firth_Umbril,"5"
Velkk_Reaver,"216"
Velkk_Magus,"221"
Velkk_Stormcaller,"221"
Leafdancer_Twitherym,"232"
Unyielding_Tarichuk,"70"
Ripsaw_Jagil,"93"
Duskprowlers,"4"
Velkk_Berserker,"216"
Twilight_Bat,"0"
Void_Worm,"170"
Riverscum,"39"
Canyon_Apkallu,"23"
Dirtcaked_Jagil,"93"
Cliffclinger_Toad,"191"
Longface_Colibri,"184"
Spinescent_Protuberance,"244"
Velkk_Inquisitor,"221"
Velkk_Defiler,"216"
Velkk_Jaguar,"216"
Velkk_Shadowmancer,"221"
Whispering_Twitherym,"231"
Stryx,"80"
Lapiniontrap,"65"
Tulfaire,"35"
Fluffy_Sheep,"84"
Blanched_Mandragora,"44"
Bight_Uragnite,"81"
Twigtrip_Lapinion,"145"
Deathmaw_Orobon,"193"
Fernfelling_Chapuli,"241"
Appetent_Umbril,"5"
Careening_Twitherym,"231"
Frenzied_Mantis,"56"
Belaboring_Wasp,"144"
Undergrowth_Hornet,"17"
Longclaw_Raptor,"61"
Sedge_Scorpion,"59"
Numbing_Blossom,"216"
Knobby_Treant,"132"
Resplendent_Luckybug,"227"
Colossal_Spider,"56"
Downy_Emerald,"192"
Cornered_Heartwing,"15"
Velkk_Torturer,"216"
Twitherym_Infestation,"231"
Calfcleaving_Chapuli,"241"
Canopycrusher_Beetle,"154"
Burning_Mantis,"18"
Edacious_Orobon,"193"
Pinetorum,"45"
Nettled_Wasp,"144"
Beady_Panopt,"5"
Broad_Scarlet,"193"
Luckybug_Hoarder,"227"
Monstrosiraptor,"61"
Ulbukan_Sheep,"84"
Umbril,"5"
Hinterland_Peiste,"223"
Verdant_Treant,"132"
Velkk_Marauder,"216"
Fiery_Wasp,"17"
Spoutdrenched_Toad,"191"
Rustwater_Toad,"106"
Waterway_Pugil,"92"
Stillwater_Funguar,"120"
Baleful_Tarichuk,"70"
Unrelenting_Eft,"69"
Chalybeous_Slime,"36"
Flavescent_Slime,"39"
Pewter_Diremite,"73"
Depthswalker_Crab,"100"
Barnacle_Crab,"102"
Weatherworn_Leech,"20"
Duskjaw_Obdella,"142"
Skittering_Spider,"57"
New_Moon_Bats,"4"
Duskbringer_Bat,"0"
Plantpassage_Slug,"229"
Burrowing_Chapuli,"241"
Bonaria,"44"
Javelin_Wasp,"144"
Loathsome_Obdella,"142"
Malodorous_Twitherym,"232"
Mighty_Craklaw,"251"
Pungent_Fungus,"215"
Fulvous_Jagil,"93"
Bloated_Acuex,"10"
Ferocious_Funguar,"201"
Knotted_Root_YHG_CB,"44"
Pallid_Funguar,"120"
Livid_Umbril,"5"
Crepuscular_Worm,"170"
Flatus_Acuex,"10"
Tunnel_Lizard,"73"
Invidious_Lizard,"72"
Subterrane_Spider,"57"
Speckled_Spider,"56"
Asperous_Marolith,"148"
Fuliginous_Mandragora,"45"
Igneous_Clot,"38"
Acuex,"10"
Foreboding_Funguar,"201"
Tenebrous_Obdella,"142"
Akbaba_TC,"189"
Grossular_Bat,"1"
Cthonic_Chapuli_SG,"241"
Cave_Panopt,"5"
Repugnant_Twitherym,"232"
Nachtschatten,"45"
Ruby_Raptor,"146"
Disturbed_Matamata,"0"
Erythemic_Eft,"69"
Conflagrant_Eruca,"150"
Pepper_Hare,"13"
Erupting_Geyser,"217"
Scoriaceous_Clot,"38"
Gleeful_Ungeweder,"102"
Riverwashed_Toad,"106"
Zoldeff_Jagil,"93"
Hoary_Craklaw,"251"
Perfidious_Crab,"100"
Bellicose_Tarichuk,"70"
Bashful_Heartwing,"15"
Animosiraptor,"146"
Frosty_Twitherym,"231"
Tephra_Lizard,"72"
Maca_Maca,"45"
Qohanyk,"126"
Sinewy_Matamata,"0"
Hoarfrost_Gefyrst,"103"
Promathia,"49"
Nightmare_Funguar,"120"
Nightmare_Treant,"132"
Nightmare_Flytrap,"65"
Nightmare_Goobbue,"40"
Adamantking_Image,"34"
Arch_Apocalyptic_Beast,"164"
Lost_Barong,"164"
Lost_Stihi,"164"
Lost_Alklha,"164"
